project,release,maven_reuse,maven_release,class_count,cbo_sum,cbo_average,cbo_stdev,cbo_median,cbo_min,cbo_max,nosi_sum,nosi_average,nosi_stdev,nosi_median,nosi_min,nosi_max,anonymousClassesQty_sum,anonymousClassesQty_average,anonymousClassesQty_stdev,anonymousClassesQty_median,anonymousClassesQty_min,anonymousClassesQty_max,stringLiteralsQty_sum,stringLiteralsQty_average,stringLiteralsQty_stdev,stringLiteralsQty_median,stringLiteralsQty_min,stringLiteralsQty_max,loc_sum,loc_average,loc_stdev,loc_median,loc_min,loc_max,lcc_sum,lcc_average,lcc_stdev,lcc_median,lcc_min,lcc_max,logStatementsQty_sum,logStatementsQty_average,logStatementsQty_stdev,logStatementsQty_median,logStatementsQty_min,logStatementsQty_max,staticMethodsQty_sum,staticMethodsQty_average,staticMethodsQty_stdev,staticMethodsQty_median,staticMethodsQty_min,staticMethodsQty_max,synchronizedFieldsQty_sum,synchronizedFieldsQty_average,synchronizedFieldsQty_stdev,synchronizedFieldsQty_median,synchronizedFieldsQty_min,synchronizedFieldsQty_max,numbersQty_sum,numbersQty_average,numbersQty_stdev,numbersQty_median,numbersQty_min,numbersQty_max,lcom_sum,lcom_average,lcom_stdev,lcom_median,lcom_min,lcom_max,finalFieldsQty_sum,finalFieldsQty_average,finalFieldsQty_stdev,finalFieldsQty_median,finalFieldsQty_min,finalFieldsQty_max,loopQty_sum,loopQty_average,loopQty_stdev,loopQty_median,loopQty_min,loopQty_max,protectedFieldsQty_sum,protectedFieldsQty_average,protectedFieldsQty_stdev,protectedFieldsQty_median,protectedFieldsQty_min,protectedFieldsQty_max,returnQty_sum,returnQty_average,returnQty_stdev,returnQty_median,returnQty_min,returnQty_max,staticFieldsQty_sum,staticFieldsQty_average,staticFieldsQty_stdev,staticFieldsQty_median,staticFieldsQty_min,staticFieldsQty_max,variablesQty_sum,variablesQty_average,variablesQty_stdev,variablesQty_median,variablesQty_min,variablesQty_max,tryCatchQty_sum,tryCatchQty_average,tryCatchQty_stdev,tryCatchQty_median,tryCatchQty_min,tryCatchQty_max,modifiers_sum,modifiers_average,modifiers_stdev,modifiers_median,modifiers_min,modifiers_max,publicFieldsQty_sum,publicFieldsQty_average,publicFieldsQty_stdev,publicFieldsQty_median,publicFieldsQty_min,publicFieldsQty_max,privateFieldsQty_sum,privateFieldsQty_average,privateFieldsQty_stdev,privateFieldsQty_median,privateFieldsQty_min,privateFieldsQty_max,uniqueWordsQty_sum,uniqueWordsQty_average,uniqueWordsQty_stdev,uniqueWordsQty_median,uniqueWordsQty_min,uniqueWordsQty_max,protectedMethodsQty_sum,protectedMethodsQty_average,protectedMethodsQty_stdev,protectedMethodsQty_median,protectedMethodsQty_min,protectedMethodsQty_max,totalFieldsQty_sum,totalFieldsQty_average,totalFieldsQty_stdev,totalFieldsQty_median,totalFieldsQty_min,totalFieldsQty_max,defaultFieldsQty_sum,defaultFieldsQty_average,defaultFieldsQty_stdev,defaultFieldsQty_median,defaultFieldsQty_min,defaultFieldsQty_max,innerClassesQty_sum,innerClassesQty_average,innerClassesQty_stdev,innerClassesQty_median,innerClassesQty_min,innerClassesQty_max,assignmentsQty_sum,assignmentsQty_average,assignmentsQty_stdev,assignmentsQty_median,assignmentsQty_min,assignmentsQty_max,abstractMethodsQty_sum,abstractMethodsQty_average,abstractMethodsQty_stdev,abstractMethodsQty_median,abstractMethodsQty_min,abstractMethodsQty_max,comparisonsQty_sum,comparisonsQty_average,comparisonsQty_stdev,comparisonsQty_median,comparisonsQty_min,comparisonsQty_max,maxNestedBlocksQty_sum,maxNestedBlocksQty_average,maxNestedBlocksQty_stdev,maxNestedBlocksQty_median,maxNestedBlocksQty_min,maxNestedBlocksQty_max,finalMethodsQty_sum,finalMethodsQty_average,finalMethodsQty_stdev,finalMethodsQty_median,finalMethodsQty_min,finalMethodsQty_max,lambdasQty_sum,lambdasQty_average,lambdasQty_stdev,lambdasQty_median,lambdasQty_min,lambdasQty_max,tcc_sum,tcc_average,tcc_stdev,tcc_median,tcc_min,tcc_max,rfc_sum,rfc_average,rfc_stdev,rfc_median,rfc_min,rfc_max,totalMethodsQty_sum,totalMethodsQty_average,totalMethodsQty_stdev,totalMethodsQty_median,totalMethodsQty_min,totalMethodsQty_max,synchronizedMethodsQty_sum,synchronizedMethodsQty_average,synchronizedMethodsQty_stdev,synchronizedMethodsQty_median,synchronizedMethodsQty_min,synchronizedMethodsQty_max,parenthesizedExpsQty_sum,parenthesizedExpsQty_average,parenthesizedExpsQty_stdev,parenthesizedExpsQty_median,parenthesizedExpsQty_min,parenthesizedExpsQty_max,dit_sum,dit_average,dit_stdev,dit_median,dit_min,dit_max,visibleFieldsQty_sum,visibleFieldsQty_average,visibleFieldsQty_stdev,visibleFieldsQty_median,visibleFieldsQty_min,visibleFieldsQty_max,publicMethodsQty_sum,publicMethodsQty_average,publicMethodsQty_stdev,publicMethodsQty_median,publicMethodsQty_min,publicMethodsQty_max,defaultMethodsQty_sum,defaultMethodsQty_average,defaultMethodsQty_stdev,defaultMethodsQty_median,defaultMethodsQty_min,defaultMethodsQty_max,privateMethodsQty_sum,privateMethodsQty_average,privateMethodsQty_stdev,privateMethodsQty_median,privateMethodsQty_min,privateMethodsQty_max,wmc_sum,wmc_average,wmc_stdev,wmc_median,wmc_min,wmc_max,mathOperationsQty_sum,mathOperationsQty_average,mathOperationsQty_stdev,mathOperationsQty_median,mathOperationsQty_min,mathOperationsQty_max
spring-context,5.1.5.RELEASE,799,"Feb, 2019",13171,77534,5.895673333,7.668526679,3,0,151,30711,2.335259676,8.976966046,0,0,356,1297,0.098623679,0.904449714,0,0,40,94393,7.177629078,36.75444885,1,0,1930,553971,42.12386891,107.2979099,12,0,4716,-1595,-0.164772727,0.370994467,0,-1,0,2048,0.155729602,1.026680789,0,0,29,3055,0.232301726,1.794315448,0,0,67,0,0,0,0,0,0,28969,2.202798266,16.24205717,0,0,1225,406191,30.88670063,264.1195298,0,0,12341,8570,0.651661471,2.148184505,0,0,97,3454,0.262641624,1.541833283,0,0,89,14437,1.097787241,2.490411202,0,0,54,32783,2.492814235,6.01555064,1,0,122,18071,1.374116037,3.727294752,0,0,228,75251,5.722074367,16.88872367,1,0,517,3684,0.280130789,1.271447131,0,0,39,855883,65.08121055,242.3009603,1,-1,1036,3713,0.282335944,1.846066348,0,0,97,1964,0.149342255,1.309883222,0,0,67,591676,44.99095126,59.4817951,23,0,726,5973,0.454185993,1.641203005,0,0,34,61,0.004638431,0.114605309,0,0,7,673,0.051174816,0.468194441,0,0,28,5303,0.403239297,2.546848078,0,0,104,85024,6.465211771,21.27464768,1,0,855,61971,4.712265227,8.092625435,2,0,154,15153,1.152231769,4.997012278,0,0,228,7369,0.560337617,1.061381269,0,0,8,533,0.040529237,0.358216741,0,0,14,2625,0.199604593,1.403608547,0,0,73,-1595,-0.164772727,0.370994467,0,-1,0,103304,7.855220135,15.35190836,2,0,239,66249,5.037563683,8.583198033,2,0,158,934,0.071021215,0.589106831,0,0,28,6822,0.518743822,2.235372897,0,0,68,21944,1.668618356,2.143481387,1,0,102,997,0.075811725,2.232416136,0,0,228,50792,3.862215801,7.513113175,2,0,154,5032,0.382632499,2.103131709,0,0,100,4452,0.338529389,1.307738511,0,0,50,105305,8.007375865,18.67201864,3,0,898,9271,0.704965402,3.569998197,0,0,246
spring-core,5.1.5.RELEASE,641,"Feb, 2019",13171,77534,5.895673333,7.668526679,3,0,151,30711,2.335259676,8.976966046,0,0,356,1297,0.098623679,0.904449714,0,0,40,94393,7.177629078,36.75444885,1,0,1930,553971,42.12386891,107.2979099,12,0,4716,-1595,-0.164772727,0.370994467,0,-1,0,2048,0.155729602,1.026680789,0,0,29,3055,0.232301726,1.794315448,0,0,67,0,0,0,0,0,0,28969,2.202798266,16.24205717,0,0,1225,406191,30.88670063,264.1195298,0,0,12341,8570,0.651661471,2.148184505,0,0,97,3454,0.262641624,1.541833283,0,0,89,14437,1.097787241,2.490411202,0,0,54,32783,2.492814235,6.01555064,1,0,122,18071,1.374116037,3.727294752,0,0,228,75251,5.722074367,16.88872367,1,0,517,3684,0.280130789,1.271447131,0,0,39,855883,65.08121055,242.3009603,1,-1,1036,3713,0.282335944,1.846066348,0,0,97,1964,0.149342255,1.309883222,0,0,67,591676,44.99095126,59.4817951,23,0,726,5973,0.454185993,1.641203005,0,0,34,61,0.004638431,0.114605309,0,0,7,673,0.051174816,0.468194441,0,0,28,5303,0.403239297,2.546848078,0,0,104,85024,6.465211771,21.27464768,1,0,855,61971,4.712265227,8.092625435,2,0,154,15153,1.152231769,4.997012278,0,0,228,7369,0.560337617,1.061381269,0,0,8,533,0.040529237,0.358216741,0,0,14,2625,0.199604593,1.403608547,0,0,73,-1595,-0.164772727,0.370994467,0,-1,0,103304,7.855220135,15.35190836,2,0,239,66249,5.037563683,8.583198033,2,0,158,934,0.071021215,0.589106831,0,0,28,6822,0.518743822,2.235372897,0,0,68,21944,1.668618356,2.143481387,1,0,102,997,0.075811725,2.232416136,0,0,228,50792,3.862215801,7.513113175,2,0,154,5032,0.382632499,2.103131709,0,0,100,4452,0.338529389,1.307738511,0,0,50,105305,8.007375865,18.67201864,3,0,898,9271,0.704965402,3.569998197,0,0,246
spring-expression,5.2.5.RELEASE,409,"Mar, 2020",13994,82978,5.932932933,7.859360362,3,0,195,33198,2.373659374,9.058982257,0,0,343,1275,0.091162591,0.864373217,0,0,40,99332,7.102245102,36.28743137,1,0,1969,585401,41.85621336,105.5252053,12,0,4795,-1878,-0.180334166,0.384484004,0,-1,0,2145,0.153367653,1.035723254,0,0,29,3409,0.243743744,1.775575714,0,0,66,0,0,0,0,0,0,30444,2.176748177,16.05209404,0,0,1231,446794,31.94580295,278.3781859,0,0,16110,9172,0.655798656,2.148891421,0,0,99,3611,0.258186758,1.533295996,0,0,97,15188,1.085943086,2.461410376,0,0,54,35337,2.526598027,6.080196998,1,0,125,18813,1.345130845,3.688332088,0,0,234,81339,5.815744316,17.14896806,1,0,429,2812,0.201058201,0.935710488,0,0,36,902747,64.54647505,241.0775993,1,-1,1036,3908,0.279422279,1.83163356,0,0,99,1821,0.13020163,1.285543024,0,0,67,622554,44.51265551,59.28869532,23,0,726,6182,0.442013442,1.665341521,0,0,35,67,0.004790505,0.113663925,0,0,7,686,0.049049049,0.460242925,0,0,28,5871,0.41977692,2.747046253,0,0,126,90833,6.494565995,21.31202062,1,0,869,66392,4.747032747,8.281018013,2,0,168,15885,1.135778636,4.889549876,0,0,214,7596,0.543114543,1.054418557,0,0,8,563,0.04025454,0.358395572,0,0,14,5713,0.408479908,2.27453224,0,0,110,-1878,-0.180334166,0.384484004,0,-1,0,115884,8.285714286,16.11851061,2,0,291,71287,5.097025597,8.814731292,2,0,180,964,0.068926069,0.58239917,0,0,28,7389,0.528314028,2.230341165,0,0,68,23181,1.657443157,2.107069839,1,0,102,1118,0.07993708,2.222075842,0,0,234,49297,3.524739025,6.73067323,1,0,125,10731,0.767267267,4.500422695,0,0,168,5077,0.363005863,1.368735621,0,0,48,111236,7.953381953,18.45886266,3,0,923,9682,0.692263692,3.545601624,0,0,253
spring-instrument,4.1.6.RELEASE,13,"May, 2015",11621,59539,5.147315639,6.789700461,3,0,102,21247,1.836863491,7.586991387,0,0,321,1982,0.171349529,1.424216378,0,0,40,77291,6.682026455,30.91423054,1,0,972,460340,39.79770035,103.2248522,11,0,3326,-1187,-0.154035816,0.361006504,0,-1,0,2084,0.180167719,1.145196891,0,0,31,2222,0.19209821,1.574842141,0,0,59,0,0,0,0,0,0,23311,2.015302153,13.47713203,0,0,684,330956,28.61208611,240.1314079,0,0,10543,6190,0.535143079,1.899458507,0,0,80,3253,0.281231088,1.614502708,0,0,86,11498,0.994034754,2.38511923,0,0,48,25471,2.202040287,5.523289723,1,0,112,14622,1.264113426,3.657975228,0,0,217,60144,5.199619608,16.36663328,1,0,475,3555,0.307339846,1.364757589,0,0,36,748390,64.70044091,242.3170665,1,-1,1036,3231,0.279329126,1.650944311,0,0,75,1696,0.146624017,1.284705844,0,0,74,510955,44.17351085,60.39321893,21,0,718,5662,0.48949598,1.681661362,0,0,32,59,0.005100718,0.107113035,0,0,5,662,0.05723178,0.4953626,0,0,27,3981,0.344168756,2.286629788,0,0,89,70567,6.100717559,21.09503882,1,0,724,50756,4.388000346,7.754749842,2,0,142,12199,1.054638195,4.807512824,0,0,245,6388,0.552260742,1.048378374,0,0,9,439,0.037952797,0.343957841,0,0,13,37,0.003198755,0.197879483,0,0,20,-1187,-0.154035816,0.361006504,0,-1,0,80242,6.937148785,13.69386678,2,0,211,53492,4.624535316,8.120229385,2,0,146,898,0.07763465,0.622249027,0,0,24,5443,0.470562808,2.271623602,0,0,101,19482,1.684274228,1.838569087,1,0,70,766,0.066222875,2.156573768,0,0,217,41817,3.615198409,7.094921308,1,0,142,3145,0.271894182,2.01459942,0,0,100,2868,0.247946745,1.105958612,0,0,50,87185,7.537390853,17.36030576,2,0,565,8060,0.69680989,4.435189643,0,0,328
spring-jdbc,5.2.5.RELEASE,440,"Mar, 2020",13994,82978,5.932932933,7.859360362,3,0,195,33198,2.373659374,9.058982257,0,0,343,1275,0.091162591,0.864373217,0,0,40,99332,7.102245102,36.28743137,1,0,1969,585401,41.85621336,105.5252053,12,0,4795,-1878,-0.180334166,0.384484004,0,-1,0,2145,0.153367653,1.035723254,0,0,29,3409,0.243743744,1.775575714,0,0,66,0,0,0,0,0,0,30444,2.176748177,16.05209404,0,0,1231,446794,31.94580295,278.3781859,0,0,16110,9172,0.655798656,2.148891421,0,0,99,3611,0.258186758,1.533295996,0,0,97,15188,1.085943086,2.461410376,0,0,54,35337,2.526598027,6.080196998,1,0,125,18813,1.345130845,3.688332088,0,0,234,81339,5.815744316,17.14896806,1,0,429,2812,0.201058201,0.935710488,0,0,36,902747,64.54647505,241.0775993,1,-1,1036,3908,0.279422279,1.83163356,0,0,99,1821,0.13020163,1.285543024,0,0,67,622554,44.51265551,59.28869532,23,0,726,6182,0.442013442,1.665341521,0,0,35,67,0.004790505,0.113663925,0,0,7,686,0.049049049,0.460242925,0,0,28,5871,0.41977692,2.747046253,0,0,126,90833,6.494565995,21.31202062,1,0,869,66392,4.747032747,8.281018013,2,0,168,15885,1.135778636,4.889549876,0,0,214,7596,0.543114543,1.054418557,0,0,8,563,0.04025454,0.358395572,0,0,14,5713,0.408479908,2.27453224,0,0,110,-1878,-0.180334166,0.384484004,0,-1,0,115884,8.285714286,16.11851061,2,0,291,71287,5.097025597,8.814731292,2,0,180,964,0.068926069,0.58239917,0,0,28,7389,0.528314028,2.230341165,0,0,68,23181,1.657443157,2.107069839,1,0,102,1118,0.07993708,2.222075842,0,0,234,49297,3.524739025,6.73067323,1,0,125,10731,0.767267267,4.500422695,0,0,168,5077,0.363005863,1.368735621,0,0,48,111236,7.953381953,18.45886266,3,0,923,9682,0.692263692,3.545601624,0,0,253
spring-jms,5.2.7.RELEASE,396,"Jun, 2020",13994,83120,5.943085943,7.86595192,3,0,197,33291,2.38030888,9.064004475,0,0,343,1253,0.08958959,0.857228376,0,0,40,99634,7.123838124,36.33163254,1,0,1969,586349,41.92399542,105.6504311,12,0,4795,-1881,-0.180345158,0.384493116,0,-1,0,2148,0.153582154,1.038139529,0,0,29,3411,0.243886744,1.777045515,0,0,66,0,0,0,0,0,0,30544,2.183898184,16.05369746,0,0,1231,447659,32.00765051,280.2824945,0,0,16471,9214,0.658801659,2.158930228,0,0,99,3620,0.258830259,1.536471971,0,0,97,15223,1.088445588,2.472235426,0,0,54,35421,2.532604033,6.096985385,1,0,127,18863,1.348705849,3.695394824,0,0,234,81433,5.822465322,17.17541662,1,0,435,2817,0.201415701,0.935289622,0,0,36,902821,64.55176605,241.0759073,1,-1,1036,3917,0.28006578,1.833466785,0,0,99,1813,0.12962963,1.285211434,0,0,67,623778,44.6001716,59.41671684,23,0,726,6190,0.442585443,1.666992138,0,0,35,67,0.004790505,0.113663925,0,0,7,686,0.049049049,0.460242925,0,0,28,5888,0.420992421,2.748798894,0,0,126,90940,6.502216502,21.34161327,1,0,869,66453,4.751394251,8.289853621,2,0,170,15917,1.138066638,4.892102844,0,0,214,7617,0.544616045,1.055711591,0,0,8,563,0.04025454,0.358395572,0,0,14,5749,0.411053911,2.249154309,0,0,104,-1881,-0.180345158,0.384493116,0,-1,0,116064,8.298584299,16.15358692,2,0,300,71351,5.101601602,8.826280452,2,0,182,964,0.068926069,0.58239917,0,0,28,7431,0.531317031,2.236416242,0,0,68,23196,1.658515659,2.107735905,1,0,102,1141,0.081581582,2.222546981,0,0,234,49135,3.513156013,6.72778368,1,0,125,10945,0.782568283,4.527860682,0,0,170,5081,0.363291863,1.37153018,0,0,48,111462,7.96954097,18.48891681,3,0,923,9699,0.693479193,3.547692783,0,0,253
spring-messaging,5.2.8.RELEASE,401,"Jul, 2020",13997,83127,5.942311816,7.866661381,3,0,197,33319,2.381799986,9.088843598,0,0,343,1255,0.089713346,0.857622792,0,0,40,99779,7.132675674,36.39289282,1,0,1969,586740,41.94295518,105.712106,12,0,4795,-1883,-0.180502301,0.384623714,0,-1,0,2150,0.153692187,1.038147209,0,0,29,3412,0.243905926,1.776909071,0,0,66,0,0,0,0,0,0,30565,2.184931017,16.05397446,0,0,1231,448138,32.03502752,280.4353425,0,0,16471,9224,0.659375223,2.159727099,0,0,99,3624,0.259060691,1.53658939,0,0,97,15229,1.088641075,2.472787051,0,0,54,35426,2.532418329,6.097099098,1,0,127,18869,1.348845521,3.695513841,0,0,234,81520,5.827435842,17.18725494,1,0,435,2820,0.201586961,0.936713631,0,0,36,905891,64.7573808,241.460084,1,-1,1036,3919,0.280148688,1.833291903,0,0,99,1813,0.12960183,1.285075009,0,0,67,624172,44.61877189,59.4538651,23,0,726,6189,0.442419044,1.665836741,0,0,35,67,0.004789477,0.113651757,0,0,7,686,0.04903853,0.460194129,0,0,28,5888,0.420902137,2.748511025,0,0,126,91032,6.50739867,21.35442849,1,0,869,66479,4.752233898,8.293002771,2,0,170,15939,1.139395239,4.895564888,0,0,214,7622,0.544856673,1.056425741,0,0,8,563,0.040245907,0.358357622,0,0,14,5757,0.411537637,2.252247278,0,0,104,-1883,-0.180502301,0.384623714,0,-1,0,116103,8.299592537,16.15617899,2,0,300,71375,5.102223175,8.829801023,2,0,182,964,0.068911287,0.582337588,0,0,28,7445,0.532203874,2.240997976,0,0,68,23199,1.658374437,2.10753193,1,0,102,1141,0.081564086,2.222308955,0,0,234,49079,3.508399457,6.704666252,1,0,125,11027,0.788262206,4.57099208,0,0,170,5080,0.363142469,1.371907479,0,0,48,111533,7.972907284,18.49968261,3,0,923,9709,0.694045321,3.548980307,0,0,253
spring-orm,5.2.8.RELEASE,406,"Jul, 2020",13997,83127,5.942311816,7.866661381,3,0,197,33319,2.381799986,9.088843598,0,0,343,1255,0.089713346,0.857622792,0,0,40,99779,7.132675674,36.39289282,1,0,1969,586740,41.94295518,105.712106,12,0,4795,-1883,-0.180502301,0.384623714,0,-1,0,2150,0.153692187,1.038147209,0,0,29,3412,0.243905926,1.776909071,0,0,66,0,0,0,0,0,0,30565,2.184931017,16.05397446,0,0,1231,448138,32.03502752,280.4353425,0,0,16471,9224,0.659375223,2.159727099,0,0,99,3624,0.259060691,1.53658939,0,0,97,15229,1.088641075,2.472787051,0,0,54,35426,2.532418329,6.097099098,1,0,127,18869,1.348845521,3.695513841,0,0,234,81520,5.827435842,17.18725494,1,0,435,2820,0.201586961,0.936713631,0,0,36,905891,64.7573808,241.460084,1,-1,1036,3919,0.280148688,1.833291903,0,0,99,1813,0.12960183,1.285075009,0,0,67,624172,44.61877189,59.4538651,23,0,726,6189,0.442419044,1.665836741,0,0,35,67,0.004789477,0.113651757,0,0,7,686,0.04903853,0.460194129,0,0,28,5888,0.420902137,2.748511025,0,0,126,91032,6.50739867,21.35442849,1,0,869,66479,4.752233898,8.293002771,2,0,170,15939,1.139395239,4.895564888,0,0,214,7622,0.544856673,1.056425741,0,0,8,563,0.040245907,0.358357622,0,0,14,5757,0.411537637,2.252247278,0,0,104,-1883,-0.180502301,0.384623714,0,-1,0,116103,8.299592537,16.15617899,2,0,300,71375,5.102223175,8.829801023,2,0,182,964,0.068911287,0.582337588,0,0,28,7445,0.532203874,2.240997976,0,0,68,23199,1.658374437,2.10753193,1,0,102,1141,0.081564086,2.222308955,0,0,234,49079,3.508399457,6.704666252,1,0,125,11027,0.788262206,4.57099208,0,0,170,5080,0.363142469,1.371907479,0,0,48,111533,7.972907284,18.49968261,3,0,923,9709,0.694045321,3.548980307,0,0,253
spring-oxm,3.0.5.RELEASE,61,"Oct, 2010",7381,34039,4.79490069,6.235937975,3,0,86,12014,1.692351035,6.415544646,0,0,198,1405,0.197915199,1.568611579,0,0,40,50115,7.059444992,32.46539418,1,0,866,306116,43.12100296,108.3317158,12,0,2279,-448,-0.095583529,0.294050618,0,-1,0,1585,0.223270883,1.306458999,0,0,31,1455,0.204958445,1.707836902,0,0,56,0,0,0,0,0,0,16092,2.266798141,13.11247422,0,0,512,213691,30.1015636,204.0224049,0,0,6298,3592,0.505986759,1.818725412,0,0,77,1918,0.270178898,1.227663026,0,0,25,7263,1.023101845,2.379890489,0,0,43,16385,2.308071559,5.530025722,1,0,105,8993,1.266798141,2.91826972,0,0,77,40507,5.706014932,17.71262352,1,0,355,2856,0.402310185,1.612110851,0,0,34,531092,74.81222707,260.8662744,1,-1,1034,2114,0.297788421,1.640416351,0,0,72,998,0.140583181,1.148197283,0,0,72,353890,49.85068319,65.12135509,25,0,689,4520,0.636709396,2.02304536,0,0,35,65,0.009156219,0.143618282,0,0,5,492,0.069305536,0.635865865,0,0,27,1916,0.269897169,1.918267871,0,0,89,46849,6.599380194,19.70869367,1,0,382,32847,4.626989717,7.696942457,2,0,110,8562,1.206085364,4.440735527,0,0,96,4413,0.62163685,1.106075628,0,0,9,250,0.035216228,0.291998087,0,0,12,0,0,0,0,0,0,-448,-0.095583529,0.294050618,0,-1,0,50812,7.157627835,13.74897017,2,0,191,34406,4.846598112,8.014831502,2,0,113,884,0.124524581,0.922154627,0,0,26,3444,0.485138752,1.899532878,0,0,62,13377,1.884349908,2.23032872,1,0,72,240,0.033807579,0.355269906,0,0,13,26228,3.694604874,6.930215117,2,0,110,2052,0.289054796,1.980137335,0,0,67,1606,0.226229046,1.122823253,0,0,47,57352,8.07888435,16.37842247,3,0,243,5149,0.725313424,2.641604221,0,0,74
spring-rabbit,1.7.5.RELEASE,74,"Nov, 2017",902,5051,5.599778271,7.980172429,2,0,65,1096,1.215077605,3.915913483,0,0,42,305,0.338137472,2.402798052,0,0,49,5929,6.573170732,17.18039919,1,0,233,41817,46.36031042,110.3987219,12,0,1204,-30,-0.062761506,0.242787597,0,-1,0,396,0.43902439,1.965898603,0,0,28,127,0.140798226,0.942944255,0,0,16,0,0,0,0,0,0,2383,2.641906874,11.95846196,0,0,219,25448,28.21286031,208.9585962,0,0,4724,763,0.845898004,2.625238179,0,0,34,283,0.313747228,1.273920746,0,0,15,1281,1.420177384,4.143346132,0,0,53,2013,2.231707317,5.76746714,1,0,76,1535,1.701773836,4.704919517,0,0,57,5690,6.308203991,16.64456127,1,0,225,336,0.372505543,1.289778021,0,0,16,37444,41.51219512,194.8950296,1,-1,1034,357,0.39578714,2.120588779,0,0,34,210,0.232815965,1.382910059,0,0,34,32997,36.58203991,55.39517432,16,0,642,301,0.333702882,1.423816537,0,0,22,14,0.015521064,0.21534554,0,0,5,23,0.025498891,0.201033748,0,0,3,231,0.256097561,1.223086044,0,0,25,6505,7.211751663,18.93433232,1,0,241,3904,4.328159645,8.500235992,1,0,101,927,1.027716186,4.12193546,0,0,55,582,0.645232816,1.110176167,0,0,7,26,0.028824834,0.341782483,0,0,9,66,0.073170732,0.823604818,0,0,21,-30,-0.062761506,0.242787597,0,-1,0,8715,9.661862528,19.52419223,2,0,168,4241,4.701773836,9.225788854,2,0,116,40,0.044345898,0.437207063,0,0,7,377,0.417960089,2.124177466,0,0,38,1248,1.383592018,0.968583736,1,0,7,21,0.023281596,0.232037461,0,0,4,3384,3.751662971,7.783300695,1,0,99,215,0.238359202,1.500185994,0,0,32,341,0.37804878,1.468154506,0,0,22,6949,7.703991131,17.85730732,2,0,220,777,0.861419069,2.964772337,0,0,43
spring-test,4.3.18.RELEASE,683,"Jun, 2018",13050,67896,5.223974763,7.149596419,3,0,127,24993,1.922982227,8.208510704,0,0,321,2124,0.163422328,1.413421436,0,0,40,88935,6.842732938,34.94868567,1,0,1922,523137,40.25059629,109.8953855,10,0,4648,-1464,-0.167066073,0.373056138,0,-1,0,2216,0.170500885,1.117936601,0,0,31,2562,0.197122413,1.690389169,0,0,66,0,0,0,0,0,0,26734,2.056936216,16.40828776,0,0,1210,388245,29.87189351,258.5961642,0,0,11739,7322,0.563360776,1.936453376,0,0,79,3590,0.276217589,1.630408438,0,0,95,12984,0.998999769,2.404036742,0,0,50,28780,2.214357159,5.643745404,1,0,120,16476,1.267677156,3.650090028,0,0,223,67769,5.214203278,16.97963688,1,0,493,3792,0.291759637,1.320857126,0,0,36,815213,62.72316688,238.5851236,1,-1,1036,3535,0.271985843,1.655026993,0,0,74,1951,0.150111564,1.327437691,0,0,73,565357,43.49903824,60.74870487,20,0,722,6088,0.468415788,1.675743627,0,0,33,65,0.005001154,0.114598784,0,0,6,669,0.051473417,0.467352441,0,0,28,4813,0.370316227,2.543204211,0,0,97,79089,6.085173502,21.65246483,1,0,833,57251,4.404939601,8.015968802,2,0,150,13896,1.069169808,4.875353183,0,0,241,7038,0.541509579,1.053247465,0,0,8,481,0.03700854,0.341452244,0,0,14,211,0.016234516,0.315981243,0,0,19,-1464,-0.167066073,0.373056138,0,-1,0,90718,6.979918443,14.3650087,2,0,226,60476,4.653073786,8.427623121,2,0,154,930,0.071554974,0.616377354,0,0,28,6212,0.477956451,2.198955629,0,0,73,21591,1.661229515,1.838036307,1,0,70,872,0.067092406,2.106532794,0,0,223,47326,3.641301839,7.381034261,1,0,150,3672,0.282526737,1.995080164,0,0,100,3390,0.260829422,1.166758612,0,0,50,97864,7.529737632,17.51805066,2,0,525,8783,0.675771332,4.2746191,0,0,359
